	332	Orange Senior High	109	58.9	528	502	487	1030	1517	126	67.4	505	494	477	999	1476	161	72.5	531	508	492	1039	1531																																																																																																																																																																																	
681	Chapel Hill-Carrboro		719	92.8	601	588	580	1189	1769	704	96.2	604	581	572	1185	1757	737	93.1	596	583	574	1179	1753																																																																																																																																																																																	
	308	Chapel Hill High	388	91.1	609	593	584	1202	1786	339	96.6	602	574	568	1176	1744	382	92.3	600	578	576	1178	1754																																																																																																																																																																																	
	314	East Chapel Hill High	331	94.8	593	582	576	1175	1751	365	95.8	605	588	576	1193	1769	353	93.6	594	590	572	1184	1756																																																																																																																																																																																	
68N	Pace Academy									1	2.4	.	.	.	.	.																																																																																																																																																																																								
690	Pamlico County 		69	46.0	503	465	448	968	1416	58	46.4	500	476	435	976	1411	43	39.1	509	482	459	991	1450																																																																																																																																																																																	
	320	Pamlico County High	69	46.0	503	465	448	968	1416	58	46.4	500	476	435	976	1411	43	39.1	509	482	459	991	1450																																																																																																																																																																																	
700	Pasquotank County 		187	55.2	491	478	459	969	1428	210	60.3	449	441	425	890	1315	244	61.2	450	448	433	898	1331																																																																																																																																																																																	
	317	Northeastern High	89	53.3	499	484	468	983	1451	97	53.3	452	453	435	905	1340	136	69.0	456	453	443	909	1352																																																																																																																																																																																	
	319	Pasquotank County High	98	57.0	485	473	451	958	1409	113	69.8	447	431	417	878	1295	108	55.1	444	442	422	886	1308																																																																																																																																																																																	
710	Pender County 		221	55.9	501	476	464	977	1441	256	58.0	493	479	466	972	1438	233	53.1	498	487	478	985	1463																																																																																																																																																																																	
	321	Heide Trask High	58	50.9	473	458	450	931	1381	61	50.4	463	444	421	907	1328	57	45.2	480	475	465	955	1420																																																																																																																																																																																	
	326	Pender High	73	59.3	484	449	438	933	1371	60	51.3	483	462	448	945	1393	60	39.5	474	441	442	915	1357																																																																																																																																																																																	
	342	Topsail High	90	57.0	535	511	493	1046	1539	135	66.5	512	502	494	1014	1508	116	72.0	519	516	503	1035	1538																																																																																																																																																																																	
720	Perquimans County 		68	53.5	486	448	443	934	1377	62	52.5	485	440	433	925	1358	53	51.0	480	456	423	936	1359																																																																																																																																																																																	
	316	Perquimans Co High	68	53.5	486	448	443	934	1377	62	52.5	485	440	433	925	1358	53	51.0	480	456	423	936	1359																																																																																																																																																																																	
730	Person County 		175	51.8	487	480	459	967	1426	181	51.9	478	470	459	948	1407	199	53.5	489	470	460	959	1419																																																																																																																																																																																	
	352	Person High	175	51.8	487	480	459	967	1426	181	51.9	478	470	459	948	1407	199	53.5	489	470	460	959	1419																																																																																																																																																																																	
740	Pitt County 		728	59.5	515	490	474	1005	1479	690	57.7	505	483	472	988	1460	761	60.1	505	485	469	990	1459																																																																																																																																																																																	
	309	Ayden-Grifton High	45	37.8	506	510	471	1016	1487	46	46.0	466	463	440	929	1369	60	45.1	495	486	451	981	1432																																																																																																																																																																																	
	333	D H Conley High	158	60.8	541	508	489	1049	1538	140	59.6	528	493	482	1021	1503	164	55.8	526	499	490	1025	1515																																																																																																																																																																																	
	344	Farmville Central High	90	60.8	488	471	450	959	1409	75	51.7	469	446	446	915	1361	90	59.2	484	453	449	937	1386																																																																																																																																																																																	
	366	J H Rose High	213	68.1	538	507	497	1045	1542	197	60.4	522	501	495	1023	1518	225	63.0	531	517	498	1048	1546																																																																																																																																																																																	
	374	North Pitt High	91	57.6	461	436	427	897	1324	75	48.1	468	440	426	908	1334	74	54.8	457	434	414	891	1305																																																																																																																																																																																	
	388	South Central High	131	58.0	505	485	466	990	1456	157	67.4	511	494	476	1005	1481	148	77.1	485	464	451	949	1400																																																																																																																																																																																	
750	Polk County 		57	41.9	515	495	481	1010	1491	85	55.6	534	506	492	1040	1532	85	55.6	523	513	492	1036	1528																																																																																																																																																																																	
	318	Polk County High	57	41.9	515	495	481	1010	1491	85	55.6	534	506	492	1040	1532	85	55.6	523	513	492	1036	1528																																																																																																																																																																																	
760	Randolph County 		448	48.2	506	472	468	978	1446	501	49.0	503	477	465	980	1445	482	46.8	504	481	466	985	1451																																																																																																																																																																																	
	318	Eastern Randolph High	120	48.0	497	472	467	969	1436	139	48.1	491	474	452	965	1417	132	46.3	505	479	463	984	1447																																																																																																																																																																																	
	348	Randleman High	93	47.7	486	455	449	941	1390	98	50.0	498	481	468	979	1447	105	51.5	502	468	454	970	1424																																																																																																																																																																																	
	358	Southwestern High	99	42.9	505	476	471	981	1452	108	39.9	509	470	462	979	1441	98	38.3	502	491	471	993	1464																																																																																																																																																																																	
	380	Trinity High	136	53.5	527	481	478	1008	1486	156	58.4	513	481	477	994	1471	147	51.4	505	485	474	990	1464																																																																																																																																																																																	
761	Asheboro City 		140	59.1	515	508	487	1023	1510	160	66.1	491	466	458	957	1415	175	62.3	517	492	479	1009	1488																																																																																																																																																																																	
	304	Asheboro High	140	59.1	515	508	487	1023	1510	160	66.1	491	466	458	957	1415	175	62.3	517	492	479	1009	1488																																																																																																																																																																																	
770	Richmond County 		109	26.3	490	467	460	957	1417	140	30.6	481	464	441	945	1386	128	28.1	491	459	453	950	1403																																																																																																																																																																																	
	348	Richmond Senior High	109	26.3	490	467	460	957	1417	140	31.8	481	464	441	945	1386	128	29.2	491	459	453	950	1403																																																																																																																																																																																	
780	Robeson County 		495	42.3	452	422	416	874	1290	517	42.7	447	420	412	867	1279	500	38.7	454	426	418	880	1298																																																																																																																																																																																	
	325	Fairmont High	33	29.2	439	433	424	872	1296	47	33.3	454	436	444	890	1334	52	34.2	466	423	433	889	1322																																																																																																																																																																																	
	342	Lumberton Senior High	205	49.3	460	438	427	898	1325	224	53.8	450	431	422	881	1303	183	46.8	465	445	438	910	1348																																																																																																																																																																																	
	391	Red Springs High	31	28.4	434	378	385	812	1197	50	41.0	433	396	380	829	1209	36	27.5	421	377	372	798	1170																																																																																																																																																																																	
	401	Saint Pauls High	64	34.2	447	429	419	876	1295	47	31.8	443	427	412	870	1282	50	30.7	461	459	428	920	1348																																																																																																																																																																																	
	402	South Robeson High	28	36.8	442	396	377	838	1215	36	36.7	428	381	370	809	1179	42	40.0	386	378	365	764	1129																																																																																																																																																																																	
	420	Purnell Swett High	134	49.6	451	405	413	856	1269	113	43.0	453	413	408	866	1274	135	44.6	465	414	411	879	1290																																																																																																																																																																																	
790	Rockingham County 		458	60.3	510	479	472	989	1461	430	54.8	495	479	467	974	1441	429	56.2	492	480	461	972	1433																																																																																																																																																																																	
	314	Dalton McMichael High	100	56.2	524	496	479	1020	1499	101	53.2	491	475	462	966	1428	94	51.6	500	500	471	1000	1471																																																																																																																																																																																	
	354	John M Morehead High	137	64.3	508	470	474	978	1452	127	52.3	503	491	480	994	1474	123	55.2	505	478	462	983	1445																																																																																																																																																																																	
	366	Reidsville High	100	68.5	479	451	445	930	1375	89	56.7	460	438	434	898	1332	90	58.8	440	452	437	892	1329																																																																																																																																																																																	
	378	Rockingham Co High	121	54.3	527	497	488	1024	1512	113	58.5	518	502	482	1020	1502	122	60.1	513	487	470	1000	1470																																																																																																																																																																																	
800	Rowan-Salisbury 		611	50.2	507	484	472	991	1463	641	51.2	500	476	459	976	1435	625	50.6	501	476	457	977	1434																																																																																																																																																																																	
	308	Henderson Indep High 															3	27.3																																																																																																																																																																																						
	340	East Rowan High	134	47.5	504	483	476	987	1463	133	48.5	511	485	473	996	1469	144	52.7	507	483	464	990	1454																																																																																																																																																																																	
	361	Jesse C. Carson								24	20.5	488	470	421	958	1379	66	37.5	521	501	479	1022	1501																																																																																																																																																																																	
	376	North Rowan High	76	51.7	479	452	437	931	1368	78	51.0	503	478	458	981	1439	71	60.7	481	459	439	940	1379																																																																																																																																																																																	
	396	Salisbury High	135	68.9	522	500	492	1022	1514	140	73.3	502	471	463	973	1436	128	73.6	482	463	444	945	1389																																																																																																																																																																																	
	400	South Rowan High	152	47.6	511	485	464	996	1460	126	51.2	505	485	462	990	1452	96	41.7	521	487	464	1008	1472																																																																																																																																																																																	
	408	West Rowan High	113	42.8	509	489	477	998	1475	140	54.1	484	465	446	949	1395	117	46.1	500	474	453	974	1427																																																																																																																																																																																	
810	Rutherford County 		285	49.6	494	471	459	965	1424	271	44.9	486	472	455	958	1413	282	44.3	483	463	452	946	1398																																																																																																																																																																																	
	324	Chase High	68	44.2	485	439	431	924	1355	56	34.6	484	465	431	949	1380	73	34.8	470	445	428	915	1343																																																																																																																																																																																	
	340	East Rutherford High	102	56.4	480	452	438	932	1370	106	57.3	461	461	444	922	1366	108	59.3	468	449	447	917	1364																																																																																																																																																																																	
	384	R S Central	115	52.8	512	507	493	1019	1512	109	45.0	510	486	479	996	1475	95	41.7	508	487	474	995	1469																																																																																																																																																																																	
81A	Thomas Jefferson Classical		19	135.7	495	529	521	1024	1545	15	88.2	565	551	538	1116	1654	30	115.4	552	603	553	1155	1708																																																																																																																																																																																	
820	Sampson County 		187	41.7	468	448	433	916	1349	180	41.4	461	445	428	906	1334	197	46.9	466	438	426	904	1330																																																																																																																																																																																	
	348	Hobbton High	44	43.1	495	467	455	962	1417	42	38.9	480	473	442	953	1395	53	48.2	472	429	420	901	1321																																																																																																																																																																																	
	349	Lakewood High	49	45.4	438	451	431	889	1320	39	38.2	448	458	444	906	1350	48	44.9	439	431	408	870	1278																																																																																																																																																																																	
	352	Midway High	47	38.2	493	461	454	954	1408	47	40.2	476	442	425	918	1343	59	50.9	495	456	453	951	1404																																																																																																																																																																																	
	388	Union High	47	40.9	449	413	397	862	1259	52	48.1	441	415	409	856	1265	37	42.5	446	430	412	876	1288																																																																																																																																																																																	
821	Clinton City 		89	50.6	486	466	461	952	1413	100	61.0	467	459	450	926	1376	86	54.4	484	458	454	942	1396																																																																																																																																																																																	
	308	Clinton High	89	50.6	486	466	461	952	1413	99	60.4	467	459	451	926	1377	86	54.4	484	458	454	942	1396																																																																																																																																																																																	
830	Scotland County 		188	56.1	492	451	447	943	1390	214	59.8	463	436	427	899	1326	214	57.7	481	451	441	932	1373																																																																																																																																																																																	
	346	Scotland High	188	86.2	492	451	447	943	1390	214	59.8	463	436	427	899	1326	214	57.7	481	451	441	932	1373																																																																																																																																																																																	
840	Stanly County 		301	47.6	515	471	469	986	1455	366	54.5	514	473	469	987	1456	307	47.5	497	470	463	967	1430																																																																																																																																																																																	
	302	Albemarle High	92	60.1	488	455	457	943	1400	77	65.3	498	483	477	981	1458	76	52.8	466	456	448	922	1370																																																																																																																																																																																	
	332	North Stanly High	49	32.0	486	465	458	951	1409	87	49.2	486	450	437	936	1373	71	43.8	477	457	453	934	1387																																																																																																																																																																																	
	356	South Stanly High	54	56.3	527	458	444	985	1429	66	52.8	496	438	433	934	1367	53	50.5	513	471	467	984	1451																																																																																																																																																																																	
	368	West Stanly High	106	46.1	546	493	498	1039	1537	136	54.6	551	498	501	1049	1550	107	45.9	524	488	480	1012	1492																																																																																																																																																																																	
84B	Gray Stone Day		30	93.8	561	550	548	1111	1659	40	97.6	530	530	524	1060	1584	41	97.6	548	554	541	1102	1643																																																																																																																																																																																	
850	Stokes County 		214	47.3	505	480	461	985	1446	213	46.4	502	476	466	978	1444	215	44.1	510	487	477	997	1474																																																																																																																																																																																	
	332	North Stokes High	34	39.1	469	435	432	904	1336	38	46.9	488	454	448	942	1390	37	37.8	503	484	465	987	1452																																																																																																																																																																																	
	352	South Stokes High	63	43.8	488	465	450	953	1403	52	35.4	480	447	437	927	1364	63	41.7	515	488	472	1003	1475																																																																																																																																																																																	
	358	West Stokes High	116	53.0	525	502	475	1027	1502	123	54.4	516	495	484	1011	1495	115	48.5	509	487	484	996	1480																																																																																																																																																																																	
860	Surry County 		209	43.1	519	490	475	1009	1484	236	46.0	501	470	455	971	1426	202	38.6	532	491	477	1023	1500																																																																																																																																																																																	
	316	East Surry High	75	53.6	507	482	461	989	1450	69	49.3	490	475	461	965	1426	71	47.7	525	499	481	1024	1505																																																																																																																																																																																	
	336	North Surry High	64	36.2	534	505	491	1039	1530	86	40.6	508	467	454	975	1429	68	31.3	535	485	475	1020	1495																																																																																																																																																																																	
	352	Surry Central High	70	41.7	518	485	476	1003	1479	81	50.3	504	468	449	972	1421	63	40.1	536	489	474	1025	1499																																																																																																																																																																																	
861	Elkin City 		48	69.6	525	495	485	1020	1505	50	64.1	543	519	513	1062	1575	53	58.2	532	514	487	1046	1533																																																																																																																																																																																	
	308	Elkin High	48	69.6	525	495	485	1020	1505	50	64.1	543	519	513	1062	1575	53	58.2	532	514	487	1046	1533																																																																																																																																																																																	
862	Mount Airy City 		77	63.6	522	494	487	1016	1503	78	68.4	514	508	487	1022	1509	68	54.4	510	505	478	1015	1493																																																																																																																																																																																	
	312	Mount Airy High	77	63.6	522	494	487	1016	1503	78	68.4	514	508	487	1022	1509	68	54.4	510	505	478	1015	1493																																																																																																																																																																																	
870	Swain County 		43	39.8	517	521	500	1038	1538	37	34.6	500	507	509	1007	1516	49	45.8	504	496	482	1000	1482																																																																																																																																																																																	
	314	Swain County High	43	39.8	517	521	500	1038	1538	37	36.3	500	507	509	1007	1516	49	46.7	504	496	482	1000	1482																																																																																																																																																																																	
880	Transylvania County 		122	56.5	551	541	510	1092	1602	145	60.7	530	494	489	1024	1513	114	51.8	529	515	495	1044	1539																																																																																																																																																																																	
	308	Brevard High	92	70.2	557	543	508	1100	1608	110	67.5	530	496	489	1026	1515	84	60.4	541	526	502	1067	1569																																																																																																																																																																																	
	328	Rosman Middle/High	30	39.5	536	535	516	1071	1587	35	53.0	529	487	488	1016	1504	30	48.4	496	483	477	979	1456																																																																																																																																																																																	
890	Tyrrell County 		17	50.0	455	445	406	900	1306	25	45.5	468	474	456	942	1398	14	42.4	494	466	422	960	1382																																																																																																																																																																																	
	304	Columbia High	17	50.0	455	445	406	900	1306	25	45.5	468	474	456	942	1398	14	42.4	494	466	422	960	1382																																																																																																																																																																																	
900	Union County 		1060	66.5	520	503	494	1023	1517	1232	68.3	521	502	491	1023	1514	1292	67.8	524	499	489	1023	1512																																																																																																																																																																																	
	316	Forest Hills High	84	42.4	496	454	463	950	1413	113	53.8	503	475	465	978	1443	102	46.6	496	463	453	959	1412																																																																																																																																																																																	
	336	Monroe High	96	62.3	470	464	453	934	1387	79	51.0	495	468	444	963	1407	87	56.9	465	433	412	898	1310																																																																																																																																																																																	
	342	Porter Ridge High								218	68.1	519	492	485	1011	1496	181	65.8	519	499	492	1018	1510																																																																																																																																																																																	
	344	Parkwood High	165	64.0	529	505	496	1034	1530	168	70.3	532	501	487	1033	1520	172	64.4	528	502	487	1030	1517																																																																																																																																																																																	
	348	Piedmont High	190	65.5	525	498	493	1023	1516	134	66.0	506	486	475	992	1467	126	67.4	516	492	482	1008	1490																																																																																																																																																																																	
	360	Sun Valley High	209	64.5	516	509	494	1025	1519	164	63.8	506	502	493	1008	1501	182	62.5	512	502	493	1014	1507																																																																																																																																																																																	
	365	South Providence	20	1000.0	537	498	488	1035	1523	5	500.0	600	562	530	1162	1692	1	14.3	. 	. 	. 	 	.																																																																																																																																																																																	
	377	Weddington High	293	85.7	538	527	518	1065	1583	351	89.5	541	529	521	1070	1591	439	91.3	549	522	514	1071	1585																																																																																																																																																																																	
	393	Marvin Ridge High School															2	0.2																																																																																																																																																																																						
910	Vance County 		182	49.9	439	415	420	854	1274	225	54.0	428	413	412	841	1253	208	49.4	423	407	407	830	1237																																																																																																																																																																																	
	364	Southern Vance High	80	51.6	455	425	433	880	1313	98	53.8	423	396	392	819	1211	101	54.9	418	391	393	809	1202																																																																																																																																																																																	
	370	Northern Vance High	102	53.4	426	407	411	833	1244	127	60.2	433	426	427	859	1286	107	53.5	428	422	420	850	1270																																																																																																																																																																																	
920	Wake County 		5237	78.9	544	522	510	1066	1576	5702	79.8	538	519	505	1057	1562	5611	73.6	541	518	506	1059	1565																																																																																																																																																																																	
	316	Apex High	416	91.8	564	543	527	1107	1634	440	89.4	565	534	517	1099	1616	474	84.5	573	543	531	1116	1647																																																																																																																																																																																	
	318	Athens Drive High	275	83.3	562	520	516	1082	1598	330	84.4	557	523	510	1080	1590	295	76.8	553	518	505	1071	1576																																																																																																																																																																																	
	324	Longview															2	100.0																																																																																																																																																																																						
	348	Needham Broughton High	429	86.5	552	539	532	1091	1623	456	96.4	545	531	519	1076	1595	373	85.0	548	530	524	1078	1602																																																																																																																																																																																	
	368	Cary High	385	80.2	554	538	517	1092	1609	427	83.1	568	542	521	1110	1631	384	74.7	558	529	511	1087	1598																																																																																																																																																																																	
	411	East Wake High	180	49.5	489	472	458	961	1419	147	75.0	477	456	441	933	1374																																																																																																																																																																																								
	412	William G Enloe High	411	86.3	594	579	564	1173	1737	427	87.5	577	580	564	1157	1721	445	78.2	594	580	574	1174	1748																																																																																																																																																																																	
	428	Fuquay-Varina High	201	64.8	539	509	492	1048	1540	190	59.0	512	497	483	1009	1492	228	58.3	524	503	481	1027	1508																																																																																																																																																																																	
	436	Garner High	213	58.7	485	470	448	955	1403	220	62.0	479	469	454	948	1402	217	50.9	471	461	440	932	1372																																																																																																																																																																																	
	441	Green Hope High	432	92.5	575	538	530	1113	1643	479	97.4	570	536	528	1106	1634	488	91.0	588	546	543	1134	1677																																																																																																																																																																																	
	466	Knightdale High								164	62.4	459	452	438	911	1349	206	60.8	463	455	436	918	1354																																																																																																																																																																																	
	473	Leesville Road High	421	83.7	564	534	518	1098	1616	426	86.1	551	529	515	1080	1595	405	85.3	555	525	517	1080	1597																																																																																																																																																																																	
	495	Middle Creek High	274	77.4	518	502	495	1020	1515	333	71.6	521	506	496	1027	1523	327	69.0	529	520	497	1049	1546																																																																																																																																																																																	
	500	Millbrook High	367	92.9	533	512	502	1045	1547	360	88.7	521	501	489	1022	1511	337	78.6	512	490	480	1002	1482																																																																																																																																																																																	
	528	Phillips High	*	*	*	*	*	*	*	8	19.0	401	430	420	831	1251	5	9.6	372	360	362	732	1094																																																																																																																																																																																	
	552	Sanderson High	245	69.4	526	507	506	1033	1539	282	70.9	538	523	501	1061	1562	259	72.3	535	513	496	1048	1544																																																																																																																																																																																	
	562	Southeast Raleigh High	364	76.2	512	492	486	1004	1490	344	77.8	512	494	486	1006	1492	339	73.2	504	492	479	996	1475																																																																																																																																																																																	
	588	Wake F-Rolesville High	244	72.2	516	496	482	1012	1494	300	75.4	518	504	488	1022	1510	289	68.8	524	509	489	1033	1522																																																																																																																																																																																	
	595	Wakefield High	372	84.5	535	510	502	1045	1547	353	80.8	525	521	507	1046	1553	405	79.6	537	513	500	1050	1550																																																																																																																																																																																	
	700	East Wake Health Sci								14	17.9	446	417	426	863	1289	41	46.6	472	460	440	932	1372																																																																																																																																																																																	
	701	East Wake Integ Tech 															4	9.5	. 	. 	. 	 	.																																																																																																																																																																																	
	702	East Wake Arts Ed & 															10	12.0	457	425	428	882	1310																																																																																																																																																																																	
	703	East Wake Engineerin 															9	12.9	421	417	396	838	1234																																																																																																																																																																																	
92F	Franklin Academy 		21	87.5	496	511	494	1007	1501	37	94.9	526	533	528	1059	1587	33	78.6	527	531	517	1058	1575																																																																																																																																																																																	
92G	East Wake Academy		6	31.6	495	515	492	1010	1502	22	104.8	447	465	428	912	1340	20	66.7	472	467	458	939	1397																																																																																																																																																																																	
92K	Raleigh Charter High		96	91.4	625	646	621	1271	1892	113	95.0	617	635	601	1252	1853	117	95.9	633	631	617	1264	1881																																																																																																																																																																																	
92P	Community Partners		9	47.4	461	504	458	965	1423	8	44.4	470	430	441	900	1341	8	26.7	474	470	468	944	1412																																																																																																																																																																																	
930	Warren County 		102	50.2	431	416	402	847	1249	99	53.5	412	413	403	825	1228	100	54.3	423	413	406	836	1242																																																																																																																																																																																	
	352	Warren County High	102	50.2	431	416	402	847	1249	99	53.5	412	413	403	825	1228	100	54.3	423	413	406	836	1242																																																																																																																																																																																	
	93A	Haliwa-Saponi Tribal Sch															6	120.0	382	438	443	820	1263																																																																																																																																																																																	
940	Washington County 		72	49.7	420	393	400	813	1213	72	54.1	438	413	405	851	1256	61	43.9	428	391	384	819	1203																																																																																																																																																																																	
	308	Creswell High	8	38.1	509	468	461	977	1438	9	69.2	386	393	398	779	1177	5	25.0	448	376	410	824	1234																																																																																																																																																																																	
	316	Plymouth High	64	51.6	409	384	392	793	1185	63	52.5	445	415	406	860	1266	56	47.1	426	393	382	819	1201																																																																																																																																																																																	
950	Watauga County 		218	75.4	562	538	521	1100	1621	215	68.5	543	536	514	1079	1593	215	71.7	555	547	527	1102	1629																																																																																																																																																																																	
	336	Watauga High	218	75.4	562	538	521	1100	1621	215	68.5	543	536	514	1079	1593	215	71.7	555	547	527	1102	1629																																																																																																																																																																																	
960	Wayne County 		525	47.6	489	472	459	961	1420	587	52.7	489	472	454	961	1415	562	49.3	495	484	459	979	1438																																																																																																																																																																																	
	324	Charles B Aycock High	98	38.9	514	504	484	1018	1502	128	51.8	516	487	460	1003	1463	124	54.6	512	505	481	1017	1498																																																																																																																																																																																	
	330	Eastern Wayne High	157	61.3	525	490	486	1015	1501	162	61.4	510	488	474	998	1472	162	60.4	521	497	476	1018	1494																																																																																																																																																																																	
	335	Goldsboro High	75	50.0	421	419	407	840	1247	83	72.2	415	414	404	829	1233	75	54.7	417	418	392	835	1227																																																																																																																																																																																	
	372	Rosewood High	62	52.5	489	476	467	965	1432	63	53.4	486	470	454	956	1410	55	38.2	502	495	462	997	1459																																																																																																																																																																																	
	380	Southern Wayne High	82	39.6	467	451	441	918	1359	98	43.4	483	464	444	947	1391	93	43.5	478	470	440	948	1388																																																																																																																																																																																	
	386	Spring Creek High	51	45.1	468	461	428	929	1357	46	41.8	488	488	471	976	1447	44	41.9	506	492	468	998	1466																																																																																																																																																																																	
	490	Wayne Early/Middle College								7	31.8	519	566	516	1085	1601	9	29.0	551	581	557	1132	1689																																																																																																																																																																																	
970	Wilkes County 		251	47.1	521	503	486	1024	1510	248	47.0	516	505	478	1021	1499	265	47.2	527	510	482	1037	1519																																																																																																																																																																																	
	320	East Wilkes High	36	40.0	536	524	512	1060	1572	36	38.7	534	526	511	1060	1571	41	41.8	529	519	507	1048	1555																																																																																																																																																																																	
	356	North Wilkes High	61	43.9	528	488	477	1016	1493	52	48.1	483	493	461	976	1437	63	47.4	508	499	473	1007	1480																																																																																																																																																																																	
	388	West Wilkes High	55	40.7	526	502	484	1028	1512	57	40.7	517	495	459	1012	1471	55	47.4	548	526	490	1074	1564																																																																																																																																																																																	
	390	Wilkes Central High	99	58.6	509	506	482	1015	1497	103	55.1	526	508	485	1034	1519	106	62.0	527	506	474	1033	1507																																																																																																																																																																																	
980	Wilson County 		361	53.3	492	458	451	950	1401	356	54.8	494	471	461	965	1426	311	46.6	494	470	459	964	1423																																																																																																																																																																																	
	318	Beddingfield High	100	51.0	454	426	420	880	1300	86	46.5	461	449	436	910	1346	66	36.9	451	420	410	871	1281																																																																																																																																																																																	
	336	Fike High	130	56.8	506	469	461	975	1436	136	61.0	516	487	468	1003	1471	127	50.6	501	481	462	982	1444																																																																																																																																																																																	
	342	James Hunt High	131	52.0	508	470	464	978	1442	134	55.6	494	468	471	962	1433	118	50.2	511	486	482	997	1479																																																																																																																																																																																	
990	Yadkin County 		170	49.4	512	487	475	999	1474	198	55.8	502	471	457	973	1430	169	44.6	501	483	470	984	1454																																																																																																																																																																																	
	322	Forbush High	111	55.0	517	490	473	1007	1480	134	61.2	504	475	461	979	1440	96	44.9	507	489	468	996	1464																																																																																																																																																																																	
	326	Starmount High	59	41.5	502	482	480	984	1464	64	47.8	497	462	448	959	1407	73	45.1	494	476	472	970	1442																																																																																																																																																																																	
995	Yancey County 		54	38.0	531	507	493	1038	1531	67	40.6	513	517	490	1030	1520	63	43.2	523	512	482	1035	1517																																																																																																																																																																																	
	330	Mountain Heritage High	54	38.0	531	507	493	1038	1531	67	40.6	513	517	490	1030	1520	63	43.2	523	512	482	1035	1517																																																																																																																																																																																	
"Note:  United States and North Carolina totals include both public and non-public school students.  Percent tested is the number of students taking the SAT divided by the 12th grade membership at the end of the eighth month.  In years prior to 2007, an asterisk (*) "																																																																																																																																																																																																								
"indicates fewer than five test-takers; a blank means the school did not participate in the SAT that year.  Beginning in 2007, a period (.) reflects fewer than five test-takers.  Before 2007, school totals may not equal county totals due to counts lower"																																																																																																																																																																																																								
than five not being reported. Only number of test-takers and percent of  test-takers are reported for schools with fewer than five test-takers.																																																																																																																																																																																																								
"1CR = Critical Reading; 2M+CR = Math + Critical Reading; 3M+CR+W=Math + Critical Reading + Writing; 4Beginning in 2005, Kings Mountain City and Shelby City school districts merged with the Cleveland County school district.  5Olympic High School closed"																																																																																																																																																																																																								
in the Spring of 2007; the number tested represents students taking the SAT before the school closed.																																																																																																																																																																																																								
